#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus	project
I8_2072	362	pfam02733	gnl|CDD|308388	4.46334e-42	1	255	-3	pfam02733, Dak1, Dak1 domain.  This is the kinase domain of the dihydroxyacetone kinase family EC:2.7.1.29.	Bacteria(0.76);Eukaryota(0.22);Archaea(0.01);	(1.00);	Streptomycetaceae(0.04);Lachnospiraceae(0.04);Pseudonocardiaceae(0.03);Saccharomycetaceae(0.03);Rhizobiaceae(0.03);	Streptomyces(0.04);(0.02);Clostridium(0.01);Mycoplasma(0.01);Corynebacterium(0.01);	Inviceb2
I8_2074	362	pfam07994	gnl|CDD|311794	1.4937e-68	2	325	-2	pfam07994, NAD_binding_5, Myo-inositol-1-phosphate synthase.  This is a family of myo-inositol-1-phosphate synthases. Inositol-1-phosphate catalyzes the conversion of glucose-6- phosphate to inositol-1-phosphate, which is then dephosphorylated to inositol. Inositol phosphates play an important role in signal transduction.	Eukaryota(0.74);Bacteria(0.26);	(1.00);	Saccharomycetaceae(0.11);(0.08);Plasmodiidae(0.03);Prevotellaceae(0.03);Entamoebidae(0.02);	Plasmodium(0.03);Prevotella(0.03);Entamoeba(0.02);Kazachstania(0.02);Naumovozyma(0.02);	Inviceb2
I8_2075	362	pfam01294	gnl|CDD|307457	3.31185e-60	1	288	-3	pfam01294, Ribosomal_L13e, Ribosomal protein L13e.  	Eukaryota(1.00);	(1.00);	(0.09);Debaryomycetaceae(0.05);Plasmodiidae(0.04);Phaffomycetaceae(0.02);Schizosaccharomycetaceae(0.02);	Plasmodium(0.04);Pneumocystis(0.02);Schizosaccharomyces(0.02);Thalassiosira(0.02);Cryptosporidium(0.02);	Inviceb2
I8_2076	361	pfam09202	gnl|CDD|312646	6.17822e-39	1	243	-2	pfam09202, Rio2_N, Rio2, N-terminal.  Members of this family are found in Rio2, and are structurally homologous to the winged helix (wHTH) domain. They adopt a structure consisting of four alpha helices followed by two beta strands and a fifth alpha helix. The domain confers DNA binding properties to the protein, as per other winged helix domains.	Eukaryota(0.76);Archaea(0.24);	(1.00);	Saccharomycetaceae(0.10);Ustilaginaceae(0.05);Cryptosporidiidae(0.05);Dipodascaceae(0.05);Debaryomycetaceae(0.05);	Candida(0.05);Cryptosporidium(0.05);Cryptococcus(0.05);Methanopyrus(0.05);Xenopus(0.05);	Inviceb2
I8_2079	361	pfam07724	gnl|CDD|311593	2.03456e-17	1	165	1	pfam07724, AAA_2, AAA domain (Cdc48 subfamily).  This Pfam entry includes some of the AAA proteins not detected by the pfam00004 model.	Bacteria(0.85);Eukaryota(0.15);	(1.00);	Helicobacteraceae(0.07);Pseudomonadaceae(0.04);Streptococcaceae(0.04);Bacillaceae(0.04);Chlorobiaceae(0.03);	Helicobacter(0.05);Treponema(0.03);Chlorobaculum(0.03);Clostridium(0.03);Pseudomonas(0.03);	Inviceb2
I8_2079	361	pfam10431	gnl|CDD|313625	2.16064e-17	181	360	1	pfam10431, ClpB_D2-small, C-terminal, D2-small domain, of ClpB protein.  This is the C-terminal domain of ClpB protein, referred to as the D2-small domain, and is a mixed alpha-beta structure. Compared with the D1-small domain (included in AAA, pfam00004) it lacks the long coiled-coil insertion, and instead of helix C4 contains a beta-strand (e3) that is part of a three stranded beta-pleated sheet. In Thermophilus the whole protein forms a hexamer with the D1-small and D2-small domains located on the outside of the hexamer, with the long coiled-coil being exposed on the surface. The D2-small domain is essential for oligomerization, forming a tight interface with the D2-large domain of a neighboring subunit and thereby providing enough binding energy to stabilize the functional assembly. The domain is associated with two Clp_N, pfam02861, at the N-terminus as well as AAA, pfam00004 and AAA_2, pfam07724.	Bacteria(0.90);Eukaryota(0.10);	(1.00);	Clostridiaceae(0.05);Bacillaceae(0.04);Streptococcaceae(0.04);(0.03);Lactobacillaceae(0.03);	Clostridium(0.04);Streptococcus(0.03);Lactobacillus(0.02);Bacillus(0.02);Pseudomonas(0.02);	Inviceb2
I8_208	838	pfam00928	gnl|CDD|307192	9.87914e-116	54	833	3	pfam00928, Adap_comp_sub, Adaptor complexes medium subunit family.  This family also contains members which are coatomer subunits.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.09);Cyprinidae(0.09);Brassicaceae(0.09);Poaceae(0.07);Plasmodiidae(0.07);	Saccharomyces(0.09);Danio(0.09);Dictyostelium(0.07);Plasmodium(0.07);Arabidopsis(0.07);	Inviceb2
I8_2080	361	pfam07714	gnl|CDD|311583	2.04922e-19	9	212	3	pfam07714, Pkinase_Tyr, Protein tyrosine kinase.  	Eukaryota(1.00);	(1.00);	Rhabditidae(0.22);Muridae(0.19);Hominidae(0.14);Drosophilidae(0.14);Phasianidae(0.07);	Caenorhabditis(0.22);Drosophila(0.14);Homo(0.14);Rattus(0.10);Mus(0.09);	Inviceb2
I8_2081	361	pfam01457	gnl|CDD|279761	4.55539e-18	11	244	2	pfam01457, Peptidase_M8, Leishmanolysin.  	Eukaryota(1.00);	(1.00);	Trypanosomatidae(0.86);(0.14);	Leishmania(0.86);Dictyostelium(0.14);	Inviceb2
I8_2082	361	pfam01167	gnl|CDD|307359	1.7584e-51	3	263	-3	pfam01167, Tub, Tub family.  	Eukaryota(1.00);	(1.00);	Poaceae(0.21);Brassicaceae(0.09);(0.07);Musaceae(0.06);Solanaceae(0.05);	Oryza(0.07);Musa(0.06);Arabidopsis(0.06);Setaria(0.05);Solanum(0.05);	Inviceb2
I8_2083	361	pfam00085	gnl|CDD|278513	1.92704e-29	45	359	3	pfam00085, Thioredoxin, Thioredoxin.  Thioredoxins are small enzymes that participate in redox reactions, via the reversible oxidation of an active centre disulfide bond. Some members with only the active site are not separated from the noise.	Eukaryota(0.77);Bacteria(0.23);	(1.00);	Muridae(0.19);Rhabditidae(0.15);Phasianidae(0.12);Chlamydomonadaceae(0.08);Synechococcaceae(0.08);	Caenorhabditis(0.15);Rattus(0.12);Gallus(0.12);Mus(0.08);Chlamydomonas(0.08);	Inviceb2
I8_2084	361	pfam00346	gnl|CDD|306783	5.42869e-58	3	281	3	pfam00346, Complex1_49kDa, Respiratory-chain NADH dehydrogenase, 49 Kd subunit.  	Bacteria(0.81);Eukaryota(0.10);Archaea(0.09);	(1.00);	(0.06);Campylobacteraceae(0.03);Rhodospirillaceae(0.02);Acetobacteraceae(0.02);Rhodobacteraceae(0.02);	Mycobacterium(0.01);Geobacter(0.01);(0.01);Campylobacter(0.01);Desulfovibrio(0.01);	Inviceb2
I8_2085	361	pfam03083	gnl|CDD|281126	3.97936e-25	1	264	-2	pfam03083, MtN3_slv, Sugar efflux transporter for intercellular exchange.  This family includes proteins such as drosophila saliva, MtN3 involved in root nodule development and a protein involved in activation and expression of recombination activation genes (RAGs). Although the molecular function of these proteins is unknown, they are almost certainly transmembrane proteins. This family contains a region of two transmembrane helices that is found in two copies in most members of the family. This family also contains specific sugar efflux transporters that are essential for the maintenance of animal blood glucose levels, plant nectar production, and plant seed and pollen development. In many organisims it meditaes gluose transport; in Arabidopsis it is necessary for pollen viability; and two of the rice homologs are specifically exploited by bacterial pathogens for virulence by means of direct binding of a bacterial effector to the SWEET promoter.	Eukaryota(1.00);	(1.00);	Brassicaceae(0.38);Rhabditidae(0.29);Drosophilidae(0.10);Hominidae(0.10);Muridae(0.10);	Arabidopsis(0.38);Caenorhabditis(0.29);Mus(0.10);Homo(0.10);Drosophila(0.10);	Inviceb2
I8_2089	361	pfam05605	gnl|CDD|310299	1.17672e-28	64	216	-2	pfam05605, zf-Di19, Drought induced 19 protein (Di19), zinc-binding.  This family consists of several drought induced 19 (Di19) like proteins. Di19 has been found to be strongly expressed in both the roots and leaves of Arabidopsis thaliana during progressive drought. This domain is a zinc-binding domain.	Eukaryota(1.00);	(1.00);	Poaceae(0.19);Brassicaceae(0.09);Drosophilidae(0.09);Funariaceae(0.06);Salicaceae(0.06);	Oryza(0.11);Arabidopsis(0.09);Drosophila(0.09);Populus(0.06);Selaginella(0.06);	Inviceb2
I8_209	838	pfam00448	gnl|CDD|306864	8.17237e-45	49	429	-2	pfam00448, SRP54, SRP54-type protein, GTPase domain.  This family includes relatives of the G-domain of the SRP54 family of proteins.	Bacteria(0.63);Eukaryota(0.21);Archaea(0.16);	(1.00);	Mycoplasmataceae(0.09);Helicobacteraceae(0.07);Streptomycetaceae(0.05);Spirochaetaceae(0.05);Archaeoglobaceae(0.05);	Mycoplasma(0.09);Helicobacter(0.07);Treponema(0.05);Chlamydia(0.05);Bacillus(0.05);	Inviceb2
I8_209	838	pfam02881	gnl|CDD|308496	4.03162e-07	562	762	-2	pfam02881, SRP54_N, SRP54-type protein, helical bundle domain.  	Bacteria(0.79);Eukaryota(0.14);Archaea(0.07);	(1.00);	(0.08);Clostridiaceae(0.07);Ruminococcaceae(0.03);Mycoplasmataceae(0.02);Peptococcaceae(0.01);	Clostridium(0.06);(0.05);Mycoplasma(0.02);Ruminococcus(0.01);	Inviceb2
I8_2091	360	pfam04061	gnl|CDD|309259	5.52451e-57	56	358	2	pfam04061, ORMDL, ORMDL family.  Evidence form suggests that ORMDLs are involved in protein folding in the ER. Orm proteins have been identified as negative regulators of sphingolipid synthesis that form a conserved complex with serine palmitoyltransferase, the first and rate-limiting enzyme in sphingolipid production. This novel and conserved protein complex, has been termed the SPOTS complex (serine palmitoyltransferase, Orm1/2, Tsc3, and Sac1).	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.14);(0.11);Nosematidae(0.04);Mucoraceae(0.02);Thalassiosiraceae(0.02);	Kazachstania(0.04);Nakaseomyces(0.02);Saccharomyces(0.02);Mucor(0.02);Trichomonas(0.02);	Inviceb2
I8_2093	360	pfam01280	gnl|CDD|307444	3.55913e-65	1	342	-1	pfam01280, Ribosomal_L19e, Ribosomal protein L19e.  	Archaea(0.58);Eukaryota(0.42);	(1.00);	(0.12);Desulfurococcaceae(0.05);Methanosarcinaceae(0.05);Sulfolobaceae(0.04);Archaeoglobaceae(0.03);	(0.04);Archaeoglobus(0.03);Sulfolobus(0.02);Macaca(0.02);Halobacterium(0.02);	Inviceb2
I8_2095	360	pfam01569	gnl|CDD|307623	2.00681e-08	22	165	-1	pfam01569, PAP2, PAP2 superfamily.  This family includes the enzyme type 2 phosphatidic acid phosphatase (PAP2), Glucose-6-phosphatase EC:3.1.3.9, Phosphatidylglycerophosphatase B EC:3.1.3.27 and bacterial acid phosphatase EC:3.1.3.2. The family also includes a variety of haloperoxidases that function by oxidising halides in the presence of hydrogen peroxide to form the corresponding hypohalous acids.	Bacteria(0.68);Eukaryota(0.32);	(1.00);	Trichomonadidae(0.05);Debaryomycetaceae(0.05);Pseudomonadaceae(0.05);Muridae(0.03);Hexamitidae(0.03);	Trichomonas(0.05);Pseudomonas(0.03);Dictyostelium(0.03);Mus(0.03);Giardia(0.03);	Inviceb2
I8_2096	360	pfam00010	gnl|CDD|306515	2.28165e-10	212	358	2	pfam00010, HLH, Helix-loop-helix DNA-binding domain.  	Eukaryota(1.00);	(1.00);	Drosophilidae(0.21);Rhabditidae(0.15);Muridae(0.13);Brassicaceae(0.12);Hominidae(0.09);	Drosophila(0.21);Caenorhabditis(0.15);Arabidopsis(0.12);Mus(0.10);Homo(0.09);	Inviceb2
I8_2097	360	pfam00795	gnl|CDD|307098	7.87721e-28	29	358	-3	pfam00795, CN_hydrolase, Carbon-nitrogen hydrolase.  This family contains hydrolases that break carbon-nitrogen bonds. The family includes: Nitrilase EC:3.5.5.1, Aliphatic amidase EC:3.5.1.4, Biotidinase EC:3.5.1.12, Beta-ureidopropionase EC:3.5.1.6. Nitrilase-related proteins generally have a conserved E-K-C catalytic triad, and are multimeric alpha-beta-beta-alpha sandwich proteins.	Bacteria(0.64);Eukaryota(0.27);Archaea(0.07);(0.02);	(1.00);	Rhizobiaceae(0.16);Muridae(0.07);Schizosaccharomycetaceae(0.07);Merismopediaceae(0.07);Streptomycetaceae(0.05);	Agrobacterium(0.09);Synechocystis(0.07);Sinorhizobium(0.07);Schizosaccharomyces(0.07);Archaeoglobus(0.05);	Inviceb2
I8_2098	360	pfam00255	gnl|CDD|306714	5.63665e-50	28	354	1	pfam00255, GSHPx, Glutathione peroxidase.  	Eukaryota(0.83);Bacteria(0.17);	(1.00);	Saccharomycetaceae(0.33);Enterobacteriaceae(0.17);Onchocercidae(0.17);Cercopithecidae(0.17);Bovidae(0.17);	Saccharomyces(0.33);Escherichia(0.17);Bos(0.17);Macaca(0.17);Brugia(0.17);	Inviceb2
I8_2099	359	pfam01633	gnl|CDD|307660	2.25807e-42	132	359	-1	pfam01633, Choline_kinase, Choline/ethanolamine kinase.  Choline kinase catalyzes the committed step in the synthesis of phosphatidylcholine by the CDP-choline pathway. This alignment covers the protein kinase portion of the protein. The divergence of this family makes it very difficult to create a model that specifically predicts choline/ethanolamine kinases only. However if pfam01633 is also present then it is definitely a member of this family.	Eukaryota(0.90);Bacteria(0.10);	(1.00);	Rhabditidae(0.19);Brassicaceae(0.13);Plasmodiidae(0.10);Muridae(0.10);Sordariaceae(0.06);	Caenorhabditis(0.19);Arabidopsis(0.13);Plasmodium(0.10);Neurospora(0.06);Drosophila(0.06);	Inviceb2
I8_21	1475	pfam04053	gnl|CDD|309255	2.65138e-142	2	913	2	pfam04053, Coatomer_WDAD, Coatomer WD associated region.  This region is composed of WD40 repeats.	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.22);Debaryomycetaceae(0.13);Trichomonadidae(0.09);Trypanosomatidae(0.07);Edwardsiidae(0.04);	Trichomonas(0.09);Leishmania(0.04);Meyerozyma(0.04);Dictyostelium(0.04);Saccharomyces(0.04);	Inviceb2
I8_21	1475	pfam06957	gnl|CDD|311108	1.12925e-32	1274	1474	2	pfam06957, COPI_C, Coatomer (COPI) alpha subunit C-terminus.  This family represents the C-terminus (approximately 500 residues) of the eukaryotic coatomer alpha subunit. Coatomer (COPI) is a large cytosolic protein complex which forms a coat around vesicles budding from the Golgi apparatus. Such coatomer-coated vesicles have been proposed to play a role in many distinct steps of intracellular transport. Note that many family members also contain the pfam04053 domain.	Eukaryota(1.00);	(1.00);	(0.06);Brassicaceae(0.06);Amborellaceae(0.06);Mamiellaceae(0.06);Poaceae(0.06);	Amborella(0.06);Micromonas(0.06);Daphnia(0.03);Brassica(0.03);Ciona(0.03);	Inviceb2
I8_2100	359	pfam01179	gnl|CDD|307367	1.05463e-57	3	359	3	pfam01179, Cu_amine_oxid, Copper amine oxidase, enzyme domain.  Copper amine oxidases are a ubiquitous and novel group of quinoenzymes that catalyze the oxidative deamination of primary amines to the corresponding aldehydes, with concomitant reduction of molecular oxygen to hydrogen peroxide. The enzymes are dimers of identical 70-90 kDa subunits, each of which contains a single copper ion and a covalently bound cofactor formed by the post-translational modification of a tyrosine side chain to 2,4,5-trihydroxyphenylalanine quinone (TPQ). This family corresponds to the catalytic domain of the enzyme.	Eukaryota(0.82);Bacteria(0.17);Archaea(0.01);	(1.00);	(0.04);Nectriaceae(0.04);Ophiostomataceae(0.04);Glomerellaceae(0.03);Magnaporthaceae(0.02);	Fusarium(0.04);Colletotrichum(0.03);Exophiala(0.02);Crassostrea(0.02);Glycine(0.02);	Inviceb2
I8_2101	359	pfam00591	gnl|CDD|278988	2.81851e-38	1	213	-3	pfam00591, Glycos_transf_3, Glycosyl transferase family, a/b domain.  This family includes anthranilate phosphoribosyltransferase (TrpD), thymidine phosphorylase. All these proteins can transfer a phosphorylated ribose substrate.	Bacteria(0.80);Eukaryota(0.13);Archaea(0.07);	(1.00);	Bacillaceae(0.20);Enterobacteriaceae(0.07);Lactobacillaceae(0.07);Corynebacteriaceae(0.07);Brassicaceae(0.07);	Bacillus(0.20);Haloferax(0.07);Saccharomyces(0.07);Haemophilus(0.07);Corynebacterium(0.07);	Inviceb2
I8_2101	359	pfam02885	gnl|CDD|308500	2.01067e-11	235	357	-3	pfam02885, Glycos_trans_3N, Glycosyl transferase family, helical bundle domain.  This family includes anthranilate phosphoribosyltransferase (TrpD), thymidine phosphorylase. All these proteins can transfer a phosphorylated ribose substrate.	Bacteria(0.85);Eukaryota(0.08);Archaea(0.07);	(1.00);	(0.06);Clostridiaceae(0.06);Bacillaceae(0.03);Lachnospiraceae(0.02);Peptococcaceae(0.02);	Clostridium(0.06);(0.04);Bacillus(0.02);Mycoplasma(0.01);Eubacterium(0.01);	Inviceb2
I8_2103	359	pfam13966	gnl|CDD|316483	7.99533e-11	57	197	-1	pfam13966, zf-RVT, zinc-binding in reverse transcriptase.  This domain would appear to be a zinc-binding region of a putative reverse transcriptase.	Eukaryota(1.00);	(1.00);	Poaceae(0.80);Brassicaceae(0.08);Solanaceae(0.04);Vitaceae(0.04);Euphorbiaceae(0.02);	Sorghum(0.42);Oryza(0.28);Triticum(0.06);Arabidopsis(0.06);Solanum(0.04);	Inviceb2
I8_2104	359	pfam01592	gnl|CDD|307635	1.54266e-63	10	354	-3	pfam01592, NifU_N, NifU-like N terminal domain.  This domain is found in NifU in combination with pfam01106. This domain is found on isolated in several bacterial species. The nif genes are responsible for nitrogen fixation. However this domain is found in bacteria that do not fix nitrogen, so it may have a broader significance in the cell than nitrogen fixation. These proteins appear to be scaffold proteins for iron-sulfur clusters.	Bacteria(0.67);Eukaryota(0.33);	(1.00);	Saccharomycetaceae(0.11);Rhabditidae(0.11);Mycobacteriaceae(0.11);Pseudomonadaceae(0.11);Cyanothecaceae(0.11);	Arabidopsis(0.11);Caenorhabditis(0.11);Azotobacter(0.11);Cyanothece(0.11);Saccharomyces(0.11);	Inviceb2
I8_2105	359	pfam00725	gnl|CDD|307050	2.77661e-06	240	353	-1	pfam00725, 3HCDH, 3-hydroxyacyl-CoA dehydrogenase, C-terminal domain.  This family also includes lambda crystallin. Some proteins include two copies of this domain.	Bacteria(0.54);Archaea(0.28);Eukaryota(0.18);	(1.00);	Archaeoglobaceae(0.15);Streptomycetaceae(0.13);Pseudomonadaceae(0.13);Sulfolobaceae(0.07);Bacillaceae(0.05);	Archaeoglobus(0.15);Streptomyces(0.13);Pseudomonas(0.13);Sulfolobus(0.07);Mesorhizobium(0.05);	Inviceb2
I8_2106	359	pfam00650	gnl|CDD|306996	1.14991e-18	1	207	1	pfam00650, CRAL_TRIO, CRAL/TRIO domain.  	Eukaryota(1.00);	(1.00);	Saccharomycetaceae(0.20);Culicidae(0.10);Drosophilidae(0.07);Dipodascaceae(0.06);Aspergillaceae(0.06);	Anopheles(0.09);Drosophila(0.07);Nakaseomyces(0.06);Yarrowia(0.06);Vanderwaltozyma(0.06);	Inviceb2
